247;243;176;151;land;true;forest;1
248;227;248;205;land;false;forest;1
249;205;180;122;land;true;forest;1
250;129;152;225;land;false;desert;1
251;253;145;180;land;true;forest;1
252;182;162;174;land;false;forest;1
253;218;243;206;land;false;forest;1
254;244;252;166;land;true;marsh;1
255;181;241;246;land;false;jungle;1
256;233;151;211;land;false;forest;1
257;112;236;192;land;true;desert;1
258;206;175;234;land;false;forest;1
259;238;200;216;land;false;marsh;1
260;174;215;154;land;false;forest;1
261;198;132;241;land;true;plains;1
262;182;227;171;land;true;forest;1
263;164;236;236;land;true;forest;1
264;128;196;226;land;false;hills;1
265;193;136;185;land;false;forest;1
266;249;150;120;land;false;jungle;1
267;238;114;190;land;true;forest;1
268;164;177;175;land;false;forest;1
269;248;223;63;land;false;plains;1
270;238;223;184;land;false;jungle;1
271;163;200;176;land;true;forest;1
272;253;101;170;land;true;forest;1
273;131;225;223;land;true;forest;1
274;249;83;226;land;false;forest;1
275;247;195;237;land;false;forest;1
276;133;178;196;land;false;forest;1
277;213;179;138;land;true;jungle;1
278;212;220;71;land;true;forest;1
279;237;187;152;land;true;forest;1
280;253;141;219;land;false;forest;1
281;250;158;232;land;true;forest;1
282;205;145;220;land;true;forest;1
283;195;204;121;land;true;forest;1
284;249;208;175;land;true;forest;1
285;181;113;213;land;true;jungle;1
286;185;159;237;land;false;forest;1
287;252;194;65;land;false;jungle;1
288;211;78;246;land;false;forest;1
289;186;247;235;land;true;forest;1
290;114;189;252;land;false;forest;1
291;252;156;194;land;false;forest;1
292;215;238;71;land;false;forest;1
293;141;200;211;land;false;forest;1
294;203;141;250;land;true;desert;1
295;249;202;189;land;false;desert;1
296;182;210;218;land;true;desert;1
297;226;153;180;land;false;plains;1
298;215;231;101;land;true;forest;1
299;84;217;243;land;false;forest;1
300;237;208;150;land;true;forest;1
301;207;175;247;land;true;forest;1
302;226;111;167;land;false;forest;1
303;245;106;212;land;false;forest;1
304;93;246;198;land;true;forest;1
305;229;233;145;land;true;forest;1
306;239;224;103;land;false;jungle;1
307;44;233;250;land;false;desert;1
308;156;254;162;land;true;forest;1
309;182;103;239;land;true;forest;1
310;189;159;165;land;false;forest;1
311;155;193;239;land;true;forest;1
312;236;225;242;land;true;marsh;1
313;225;167;124;land;false;forest;1
314;143;233;128;land;false;forest;1
315;195;127;247;land;false;forest;1
316;222;241;137;land;true;forest;1
317;237;160;168;land;false;forest;1
318;251;125;247;land;false;forest;1
319;226;161;142;land;true;forest;1
320;142;254;211;land;true;forest;1
321;244;252;21;land;true;plains;1
322;238;120;206;land;true;forest;1
323;238;108;188;land;true;forest;1
324;254;241;28;land;false;jungle;1
325;216;196;109;land;false;forest;1
326;108;197;247;land;false;forest;1
327;186;210;159;land;true;marsh;1
328;169;246;191;land;false;mountain;1
329;230;194;112;land;true;forest;1
330;241;156;182;land;true;forest;1
331;200;148;186;land;true;desert;1
332;128;153;237;land;true;forest;1
333;232;110;238;land;true;forest;1
334;201;226;103;land;false;forest;1
335;77;219;225;land;true;forest;1
336;161;174;248;land;false;forest;1
337;207;193;115;land;false;forest;1
338;234;113;166;land;false;mountain;1
339;222;180;236;land;false;forest;1
340;199;158;158;land;false;desert;1
341;188;212;144;land;false;forest;1
342;124;244;193;land;true;forest;1
343;213;109;193;land;true;forest;1
344;116;175;235;land;true;plains;1
345;141;191;184;land;true;forest;1
346;114;170;227;land;true;forest;1
347;155;249;109;land;true;plains;1
348;168;172;181;land;false;plains;1
349;158;171;196;land;true;forest;1
350;96;233;249;land;false;plains;1
351;247;149;244;land;false;forest;1
352;251;209;58;land;false;forest;1
353;100;242;180;land;true;plains;1
354;142;146;233;land;false;forest;1
355;252;141;145;land;false;plains;1
356;237;155;160;land;true;forest;1
357;131;175;233;land;true;marsh;1
358;153;176;209;land;true;forest;1
359;238;67;206;land;true;forest;1
360;251;96;170;land;false;plains;1
361;148;125;228;land;true;forest;1
362;142;116;251;land;false;plains;1
363;242;104;240;land;true;forest;1
364;188;193;228;land;true;plains;1
365;161;193;241;land;true;plains;1
366;166;207;155;land;false;forest;1
367;202;121;224;land;false;forest;1
368;243;147;175;land;true;forest;1
369;141;182;187;land;false;marsh;1
370;148;201;254;land;true;desert;1
371;236;208;141;land;true;forest;1
372;248;91;167;land;true;hills;1
373;165;183;234;land;false;forest;1
374;252;233;247;land;false;plains;1
375;211;98;247;land;false;plains;1
376;242;233;230;land;true;forest;1
377;176;243;140;land;true;forest;1
378;217;160;220;land;true;plains;1
379;51;247;247;land;true;forest;1
380;205;254;223;land;true;forest;1
381;219;175;237;land;true;jungle;1
382;237;223;146;land;true;jungle;1
383;179;237;96;land;false;forest;1
384;200;129;181;land;false;jungle;1
385;236;89;223;land;true;plains;1
386;222;229;191;land;true;forest;1
387;88;241;194;land;false;forest;1
388;233;165;240;land;true;forest;1
389;197;146;193;land;true;jungle;1
390;195;190;177;land;true;forest;1
391;95;234;223;land;true;forest;1
392;211;206;134;land;true;forest;1
393;254;240;225;land;false;forest;1
394;148;162;243;land;false;forest;1
395;253;247;102;land;false;forest;1
396;176;223;200;land;true;desert;1
397;200;239;65;land;false;forest;1
398;134;131;237;land;true;forest;1
399;241;175;174;land;true;desert;1
400;114;236;217;land;false;plains;1
401;96;247;220;land;false;forest;1
402;173;186;222;land;false;forest;1
403;97;250;180;land;true;forest;1
404;71;251;233;land;true;forest;1
405;242;69;216;land;true;forest;1
406;175;124;209;land;false;forest;1
407;213;221;77;land;false;forest;1
408;232;253;248;land;true;forest;1
409;87;219;200;land;true;forest;1
410;215;229;101;land;true;forest;1
411;191;128;212;land;false;hills;1
412;63;232;226;land;false;forest;1
413;130;233;193;land;false;forest;1
414;175;207;169;land;true;plains;1
415;244;184;228;land;false;forest;1
416;75;247;228;land;false;plains;1
417;194;165;239;land;true;marsh;1
418;118;164;228;land;false;forest;1
419;249;238;145;land;false;forest;1
420;165;245;231;land;false;forest;1
421;183;115;223;land;true;plains;1
422;203;215;111;land;false;forest;1
423;139;247;197;land;true;forest;1
424;194;165;194;land;true;forest;1
425;203;195;218;land;false;forest;1
426;233;104;208;land;true;forest;1
427;243;195;242;land;false;plains;1
428;248;213;120;land;false;jungle;1
429;167;222;243;land;false;jungle;1
430;106;206;189;land;false;forest;1
431;102;165;248;land;false;forest;1
432;213;143;181;land;true;plains;1
433;251;244;129;land;false;forest;1
434;210;177;244;land;true;forest;1
435;240;51;232;land;true;forest;1
436;165;197;226;land;true;forest;1
437;250;232;249;land;false;jungle;1
438;243;229;46;land;true;forest;1
439;237;139;164;land;true;forest;1
440;246;193;89;land;true;desert;1
441;81;246;180;land;false;forest;1
442;226;234;61;land;true;desert;1
443;192;227;111;land;false;forest;1
444;237;247;169;land;true;plains;1
445;189;210;227;land;false;jungle;1
446;236;124;164;land;true;forest;1
447;231;183;154;land;true;forest;1
448;250;204;106;land;false;desert;1
449;141;177;230;land;false;desert;1
450;210;130;178;land;true;plains;1
451;161;140;254;land;true;plains;1
452;242;240;199;land;true;forest;1
453;242;207;120;land;false;forest;1
454;166;138;219;land;false;desert;1
455;200;178;172;land;false;plains;1
456;191;171;192;land;false;forest;1
457;108;253;179;land;true;forest;1
458;59;227;235;land;false;forest;1
459;225;230;113;land;false;plains;1
460;254;211;125;land;false;desert;1
461;219;244;183;land;true;forest;1
462;232;225;157;land;false;forest;1
463;227;230;90;land;false;plains;1
464;183;231;209;land;false;forest;1
465;221;160;236;land;true;forest;1
466;243;170;94;land;false;desert;1
467;188;168;219;land;true;forest;1
468;219;216;155;land;false;forest;1
469;156;241;120;land;true;marsh;1
470;170;234;174;land;false;forest;1
471;251;200;118;land;false;forest;1
472;61;245;196;land;true;forest;1
473;165;250;189;land;false;forest;1
474;254;131;244;land;true;forest;1
475;146;181;237;land;false;forest;1
476;206;164;147;land;false;forest;1
477;243;222;70;land;false;desert;1
478;233;246;120;land;false;plains;1
479;171;254;137;land;false;forest;1
480;241;97;251;land;true;forest;1
481;195;137;217;land;false;forest;1
482;167;230;220;land;false;forest;1
483;244;237;235;land;false;forest;1
484;122;197;246;land;true;forest;1
485;213;143;200;land;false;forest;1
486;252;226;69;land;true;forest;1
487;87;238;239;land;false;forest;1
488;145;249;145;land;false;hills;1
489;238;193;159;land;true;hills;1
490;253;172;144;land;false;forest;1
491;204;111;217;land;true;forest;1
492;149;216;146;land;false;forest;1
493;244;186;184;land;false;forest;1
494;181;123;207;land;true;plains;1
495;202;221;88;land;true;forest;1
496;193;250;88;land;false;desert;1
497;229;197;205;land;true;plains;1
498;192;150;220;land;true;jungle;1
499;198;200;124;land;true;forest;1
500;47;253;205;land;true;plains;1
501;100;201;241;land;true;mountain;1
502;240;200;178;land;true;forest;1
503;241;207;208;land;true;forest;1
504;162;164;176;land;true;marsh;1
505;204;100;215;land;false;forest;1
506;163;222;168;land;false;plains;1
507;203;209;193;land;true;forest;1
508;160;221;254;land;true;forest;1
509;147;223;249;land;false;forest;1
510;240;242;27;land;false;forest;1
511;205;241;239;land;true;forest;1
512;201;182;160;land;true;forest;1
513;243;240;40;land;true;forest;1
514;157;251;118;land;true;forest;1
515;213;217;142;land;false;forest;1
516;237;191;144;land;true;forest;1
517;192;184;182;land;true;forest;1
518;87;211;250;land;true;forest;1
519;246;75;187;land;false;forest;1
520;241;234;126;land;false;forest;1
521;244;67;211;land;true;forest;1
522;184;124;201;land;false;desert;1
523;244;244;53;land;true;forest;1
524;189;128;209;land;false;forest;1
525;204;147;230;land;false;forest;1
526;218;194;217;land;false;forest;1
527;130;238;143;land;true;forest;1
528;243;60;202;land;true;plains;1
529;140;236;198;land;true;forest;1
530;169;199;207;land;false;forest;1
531;242;229;105;land;false;marsh;1
532;49;227;232;land;false;hills;1
533;246;198;193;land;false;forest;1
534;230;156;216;land;true;forest;1
535;248;227;36;land;false;forest;1
536;199;193;126;land;false;plains;1
537;160;251;99;land;false;forest;1
538;215;209;136;land;false;marsh;1
539;156;228;224;land;false;forest;1
540;221;193;189;land;true;plains;1
541;139;205;229;land;false;forest;1
542;133;163;237;land;true;forest;1
543;231;142;129;land;false;plains;1
544;210;240;208;land;false;jungle;1
545;139;222;149;land;false;forest;1
546;234;160;131;land;true;plains;1
547;231;190;113;land;true;plains;1
548;115;229;230;land;false;forest;1
549;229;171;185;land;false;forest;1
550;236;217;194;land;true;forest;1
551;243;137;222;land;true;forest;1
552;240;151;208;land;true;forest;1
553;223;56;253;land;false;forest;1
554;172;254;149;land;false;forest;1
555;172;107;245;land;false;forest;1
556;216;135;188;land;false;forest;1
557;228;197;231;land;false;forest;1
558;236;205;254;land;true;forest;1
559;70;251;212;land;true;plains;1
560;251;131;159;land;false;forest;1
561;231;208;169;land;false;forest;1
562;159;251;199;land;false;desert;1
563;123;212;193;land;false;forest;1
564;252;214;72;land;false;plains;1
565;227;79;247;land;true;plains;1
566;185;78;240;land;false;forest;1
567;139;151;214;land;true;forest;1
568;182;133;202;land;false;plains;1
569;77;246;229;land;false;forest;1
570;253;105;167;land;false;jungle;1
571;225;82;195;land;false;forest;1
572;208;147;146;land;true;forest;1
573;248;184;160;land;true;marsh;1
574;201;184;253;land;true;forest;1
575;115;221;168;land;true;forest;1
576;244;208;88;land;true;plains;1
577;183;240;194;land;true;jungle;1
578;218;164;188;land;true;forest;1
579;188;195;215;land;false;forest;1
580;232;132;240;land;false;forest;1
581;103;251;187;land;false;forest;1
582;161;157;227;land;false;forest;1
583;160;199;182;land;false;forest;1
584;145;236;151;land;false;forest;1
585;93;203;226;land;true;forest;1
586;251;206;154;land;false;forest;1
587;135;127;247;land;false;forest;1
588;226;205;234;land;false;forest;1
589;208;245;50;land;false;forest;1
590;238;25;246;land;false;forest;1
591;184;185;207;land;true;marsh;1
592;244;149;137;land;false;hills;1
593;193;244;244;land;false;forest;1
594;245;182;196;land;false;forest;1
595;191;211;184;land;false;forest;1
596;175;203;208;land;false;forest;1
597;206;166;198;land;false;forest;1
598;252;244;13;land;true;plains;1
599;167;154;193;land;false;forest;1
600;143;197;169;land;false;forest;1
601;146;198;234;land;false;forest;1
602;242;58;211;land;false;forest;1
603;150;176;196;land;false;forest;1
604;41;245;234;land;true;forest;1
605;236;236;116;land;false;forest;1
606;205;97;223;land;false;desert;1
607;124;184;195;land;false;forest;1
608;237;169;119;land;true;plains;1
609;129;219;248;land;true;forest;1
610;254;241;98;land;true;forest;1
611;107;235;242;land;false;forest;1
612;51;246;254;land;true;hills;1
613;229;218;68;land;false;forest;1
614;116;227;245;land;false;plains;1
615;101;246;162;land;true;forest;1
616;244;247;12;land;false;forest;1
617;207;135;168;land;true;forest;1
618;169;215;130;land;false;forest;1
619;185;184;201;land;true;forest;1
620;235;228;70;land;false;desert;1
621;225;249;208;land;true;forest;1
622;151;228;138;land;false;plains;1
623;238;159;126;land;false;forest;1
624;234;203;159;land;true;forest;1
625;244;90;235;land;true;forest;1
626;230;236;82;land;true;forest;1
627;188;167;171;land;false;forest;1
628;217;252;64;land;true;forest;1
629;193;207;205;land;false;forest;1
630;187;184;133;land;false;forest;1
631;243;223;110;land;true;plains;1
632;201;200;108;land;true;forest;1
633;242;209;210;land;false;forest;1
634;117;218;219;land;false;forest;1
635;221;149;140;land;false;forest;1
636;217;224;193;land;true;forest;1
637;79;228;216;land;false;forest;1
638;128;254;168;land;false;desert;1
639;247;140;208;land;true;forest;1
640;251;87;205;land;false;forest;1
641;130;239;241;land;false;forest;1
642;208;211;245;land;true;plains;1
643;71;198;232;land;true;forest;1
644;178;112;250;land;false;forest;1
645;216;104;204;land;false;forest;1
646;205;226;235;land;false;forest;1
647;153;167;247;land;false;jungle;1
648;165;227;191;land;true;desert;1
649;169;227;129;land;false;forest;1
650;242;129;193;land;false;forest;1
651;108;199;209;land;true;forest;1
652;230;205;130;land;false;jungle;1
653;220;235;47;land;false;forest;1
654;155;177;194;land;false;forest;1
655;141;251;175;land;true;forest;1
656;232;216;62;land;true;plains;1
657;150;200;176;land;true;mountain;1
658;179;134;221;land;true;forest;1
659;240;120;173;land;true;forest;1
660;218;253;114;land;false;jungle;1
661;157;106;246;land;false;forest;1
662;246;237;42;land;false;forest;1
663;253;169;170;land;true;plains;1
664;215;146;194;land;true;mountain;1
665;223;130;215;land;false;forest;1
666;88;241;190;land;false;plains;1
667;207;159;200;land;true;forest;1
668;141;250;243;land;true;forest;1
669;248;73;194;land;false;forest;1
670;239;241;103;land;true;forest;1
671;152;166;239;land;true;plains;1
672;162;224;158;land;true;plains;1
673;221;185;251;land;true;forest;1
674;123;198;212;land;false;forest;1
675;219;160;217;land;true;forest;1
676;207;117;222;land;false;forest;1
677;77;253;238;land;true;forest;1
678;238;223;203;land;true;forest;1
679;243;75;227;land;false;forest;1
680;228;177;109;land;false;forest;1
681;92;250;251;land;true;forest;1
682;244;225;165;land;false;forest;1
683;209;207;155;land;true;forest;1
684;176;173;175;land;false;forest;1
685;219;73;216;land;true;forest;1
686;196;247;136;land;false;forest;1
687;240;132;162;land;false;desert;1
688;76;248;233;land;false;marsh;1
689;212;172;238;land;true;forest;1
690;141;214;207;land;false;jungle;1
691;142;161;249;land;true;plains;1
692;195;242;172;land;true;forest;1
693;205;163;135;land;false;forest;1
694;239;246;180;land;true;forest;1
695;193;218;251;land;false;plains;1
696;228;93;228;land;true;marsh;1
697;249;141;199;land;false;forest;1
698;181;222;172;land;true;forest;1
699;188;235;82;land;false;plains;1
700;207;198;206;land;false;plains;1
701;242;208;194;land;false;forest;1
702;237;194;150;land;false;forest;1
703;129;239;175;land;true;marsh;1
704;122;254;161;land;true;jungle;1
705;253;200;175;land;true;forest;1
706;221;86;247;land;true;forest;1
707;79;233;193;land;true;jungle;1
708;223;205;187;land;false;forest;1
709;169;247;183;land;false;forest;1
710;226;159;131;land;false;forest;1
711;246;181;151;land;false;forest;1
712;178;193;236;land;false;forest;1
713;247;242;55;land;true;marsh;1
714;136;219;154;land;false;mountain;1
715;112;163;250;land;false;forest;1
716;177;185;215;land;false;desert;1
717;226;170;230;land;true;plains;1
718;229;175;140;land;true;desert;1
719;147;148;238;land;true;forest;1
720;252;185;87;land;true;forest;1
721;249;232;221;land;true;plains;1
722;63;230;232;land;true;plains;1
723;254;245;51;land;false;forest;1
724;245;96;197;land;false;forest;1
725;163;205;138;land;true;forest;1
726;173;148;230;land;true;forest;1
727;153;225;136;land;false;forest;1
728;212;171;239;land;false;marsh;1
729;179;134;215;land;false;forest;1
730;244;68;253;land;false;forest;1
731;133;246;211;land;true;forest;1
732;198;252;170;land;true;plains;1
733;189;234;160;land;false;forest;1
734;232;38;246;land;true;desert;1
735;240;125;234;land;false;forest;1
736;187;163;175;land;true;forest;1
737;197;113;192;land;false;plains;1
738;226;184;128;land;false;forest;1
739;89;247;172;land;false;forest;1
740;163;130;235;land;true;desert;1
741;200;229;217;land;true;forest;1
742;249;185;193;land;false;forest;1
743;224;156;234;land;true;forest;1
744;238;186;170;land;true;forest;1
745;219;246;116;land;false;forest;1
746;246;105;162;land;true;forest;1
747;240;172;231;land;true;plains;1
748;199;165;216;land;true;forest;1
749;129;211;245;land;false;marsh;1
750;232;240;130;land;false;desert;1
751;186;223;248;land;false;forest;1
752;224;234;237;land;false;plains;1
753;217;110;174;land;false;forest;1
754;240;135;152;land;false;forest;1
755;152;217;208;land;false;forest;1
756;238;57;213;land;false;forest;1
757;217;221;227;land;true;forest;1
758;189;156;201;land;true;forest;1
759;249;66;219;land;false;forest;1
760;146;244;244;land;false;desert;1
761;107;166;228;land;true;plains;1
762;246;238;225;land;false;forest;1
763;229;177;175;land;false;forest;1
764;204;208;214;land;true;forest;1
765;81;172;252;land;true;jungle;1
766;163;228;253;land;false;forest;1
767;97;197;223;land;false;forest;1
768;117;183;229;land;false;forest;1
769;92;217;248;land;false;forest;1
770;215;205;241;land;false;forest;1
771;198;176;198;land;false;hills;1
772;139;177;234;land;false;desert;1
773;212;163;130;land;false;forest;1
774;120;204;245;land;false;forest;1
775;129;194;226;land;false;desert;1
776;192;225;217;land;false;forest;1
777;169;121;241;land;true;forest;1
778;199;230;250;land;true;forest;1
779;232;186;121;land;true;forest;1
780;159;163;193;land;true;forest;1
781;249;131;197;land;false;forest;1
782;164;166;177;land;true;hills;1
783;158;203;249;land;true;plains;1
784;122;224;220;land;false;forest;1
785;236;252;100;land;false;forest;1
786;113;191;247;land;false;forest;1
787;195;215;96;land;true;forest;1
788;193;209;121;land;true;forest;1
789;54;246;252;land;true;forest;1
790;233;241;41;land;true;forest;1
791;203;94;232;land;false;forest;1
792;117;217;186;land;false;plains;1
793;144;183;248;land;true;forest;1
794;244;249;167;land;true;marsh;1
795;184;91;232;land;false;forest;1
796;130;130;242;land;false;forest;1
797;195;212;194;land;false;forest;1
798;226;229;220;land;true;forest;1
799;116;183;228;land;false;plains;1
800;117;243;254;land;false;forest;1
801;214;224;238;land;false;forest;1
802;121;206;246;land;true;forest;1
803;84;206;236;land;true;jungle;1
804;233;235;117;land;false;forest;1
805;234;236;156;land;true;marsh;1
806;176;156;182;land;true;forest;1
807;224;241;189;land;false;forest;1
808;133;215;173;land;false;forest;1
809;214;209;146;land;true;forest;1
810;169;214;210;land;false;forest;1
811;252;253;43;land;false;plains;1
812;245;253;104;land;false;forest;1
813;172;200;187;land;false;forest;1
814;165;235;139;land;false;forest;1
815;252;233;178;land;false;jungle;1
816;217;196;151;land;true;forest;1
817;249;223;139;land;false;forest;1
